product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B0219482515,Producto Car&Motorbike 1121,Car&Motorbike,₹841,"₹1,828",54%,3.6,"3,533"
B0705385168,Producto OfficeProducts 1122,OfficeProducts,₹338,₹512,34%,3.9,"4,199"
B0978658511,Producto Home&Kitchen 1123,Home&Kitchen,₹441,₹849,48%,4.1,640
B0602839864,Producto Home&Kitchen 1124,Home&Kitchen,₹220,₹314,30%,3.7,"4,369"
B0570554601,Producto Computers&Accessories 1125,Computers&Accessories,"₹2,062","₹3,033",32%,4.1,"6,945"
B0329737476,Producto Electronics 1126,Electronics,"₹2,090","₹6,530",68%,3.8,"7,604"
B0927408909,Producto Computers&Accessories 1127,Computers&Accessories,"₹1,777","₹2,962",40%,4.0,"6,350"
B0479914519,Producto Computers&Accessories 1128,Computers&Accessories,₹518,"₹1,150",55%,4.0,"5,643"
B0286272242,Producto Electronics 1129,Electronics,₹564,"₹2,452",77%,4.3,"2,602"
B0747072179,Producto Home&Kitchen 1130,Home&Kitchen,₹488,"₹1,061",54%,4.0,"4,250"
B0538299439,Producto Computers&Accessories 1131,Computers&Accessories,"₹1,256","₹3,221",61%,4.0,"3,470"
B0652465623,Producto Electronics 1132,Electronics,"₹3,703","₹7,122",48%,3.8,"4,642"
B0793537454,Producto Electronics 1133,Electronics,₹985,"₹2,661",63%,4.1,"2,722"
B0274684987,Producto Home&Kitchen 1134,Home&Kitchen,₹137,₹185,26%,3.9,"8,151"
B0739138760,Producto Electronics 1135,Electronics,₹247,₹485,49%,3.8,781
B0346261250,Producto OfficeProducts 1136,OfficeProducts,₹166,₹338,51%,4.1,"2,918"
B0245860470,Producto Computers&Accessories 1137,Computers&Accessories,"₹2,420","₹3,968",39%,4.1,"3,662"
B0874904968,Producto Computers&Accessories 1138,Computers&Accessories,"₹1,544","₹3,088",50%,3.9,"6,853"
B0232779985,Producto Computers&Accessories 1139,Computers&Accessories,"₹1,774","₹3,348",47%,4.3,"8,115"
B0764549987,Producto Home&Kitchen 1140,Home&Kitchen,₹497,₹672,26%,4.0,"7,609"
B0860998482,Producto Electronics 1141,Electronics,"₹1,010","₹2,295",56%,3.7,"8,104"
B0733349399,Producto Home&Kitchen 1142,Home&Kitchen,"₹1,353","₹2,332",42%,4.4,"4,619"
B0328295048,Producto Computers&Accessories 1143,Computers&Accessories,"₹1,310","₹5,954",78%,4.3,"14,060"
B0449106656,Producto Electronics 1144,Electronics,"₹3,532","₹6,307",44%,4.3,"4,555"
B0570068736,Producto OfficeProducts 1145,OfficeProducts,₹745,"₹1,262",41%,4.1,756
B0567642995,Producto Home&Kitchen 1146,Home&Kitchen,₹387,₹645,40%,3.3,559
B0635459826,Producto Home&Kitchen 1147,Home&Kitchen,₹858,"₹1,950",56%,4.3,"4,662"
B0998206114,Producto OfficeProducts 1148,OfficeProducts,₹65,₹192,66%,4.1,"1,978"
B0437020105,Producto OfficeProducts 1149,OfficeProducts,₹888,"₹1,388",36%,4.1,"4,018"
B0261495691,Producto Home&Kitchen 1150,Home&Kitchen,₹716,"₹1,592",55%,4.2,"10,588"
B0951593873,Producto MusicalInstruments 1151,MusicalInstruments,"₹1,390","₹1,986",30%,4.5,"3,510"
B0219079373,Producto Home&Kitchen 1152,Home&Kitchen,₹66,₹117,44%,3.9,399
B0519178249,Producto Home&Kitchen 1153,Home&Kitchen,₹774,₹968,20%,3.8,"4,796"
B0344329673,Producto Computers&Accessories 1154,Computers&Accessories,"₹1,617","₹2,047",21%,3.7,"1,900"
B0388440471,Producto Home&Kitchen 1155,Home&Kitchen,₹596,"₹1,325",55%,3.7,"3,515"
B0398856526,Producto Electronics 1156,Electronics,"₹1,580","₹2,678",41%,3.7,"17,908"
B0105010631,Producto OfficeProducts 1157,OfficeProducts,₹224,₹423,47%,3.5,"7,443"
B0610662754,Producto OfficeProducts 1158,OfficeProducts,₹140,₹311,55%,4.2,"13,838"
B0500318417,Producto Electronics 1159,Electronics,"₹5,522","₹9,521",42%,4.6,"4,324"
B0553621736,Producto Home&Kitchen 1160,Home&Kitchen,"₹2,466","₹4,251",42%,4.6,"23,641"
B0542825615,Producto Electronics 1161,Electronics,"₹1,856","₹3,866",52%,3.8,"1,843"
B0405027773,Producto Electronics 1162,Electronics,"₹1,319","₹1,669",21%,3.9,547
B0594488964,Producto Home&Kitchen 1163,Home&Kitchen,₹209,₹475,56%,4.4,"28,197"
B0165816364,Producto Electronics 1164,Electronics,"₹1,677","₹2,662",37%,4.1,423
B0605914741,Producto Home&Kitchen 1165,Home&Kitchen,"₹2,362","₹4,143",43%,4.0,"2,926"
B0754206003,Producto MusicalInstruments 1166,MusicalInstruments,"₹1,172","₹3,005",61%,4.0,"8,535"
B0801332422,Producto Computers&Accessories 1167,Computers&Accessories,"₹2,919","₹4,633",37%,4.3,"3,618"
B0353449839,Producto Electronics 1168,Electronics,"₹3,659","₹7,318",50%,3.7,"2,193"
B0879966598,Producto Electronics 1169,Electronics,"₹3,031","₹5,318",43%,|,"4,891"
B0582800026,Producto Computers&Accessories 1170,Computers&Accessories,₹609,₹734,17%,4.0,"3,168"
B0946981080,Producto Health&PersonalCare 1171,Health&PersonalCare,₹925,"₹1,101",16%,4.0,"3,655"
B0707684053,Producto Home&Kitchen 1172,Home&Kitchen,₹136,₹390,65%,4.3,"17,038"
B0623953263,Producto Electronics 1173,Electronics,"₹1,281","₹1,731",26%,4.0,"6,119"
B0191145740,Producto Home&Kitchen 1174,Home&Kitchen,₹914,"₹1,549",41%,3.9,"3,489"
B0102843408,Producto Computers&Accessories 1175,Computers&Accessories,₹980,"₹1,532",36%,4.0,"5,318"
B0292544488,Producto Home&Kitchen 1176,Home&Kitchen,₹646,"₹1,538",58%,3.6,"3,762"
B0564622635,Producto Electronics 1177,Electronics,₹412,₹980,58%,4.2,"7,877"
B0782202696,Producto Home&Kitchen 1178,Home&Kitchen,₹468,₹650,28%,4.2,"1,978"
B0507722244,Producto Computers&Accessories 1179,Computers&Accessories,"₹2,098","₹3,227",35%,3.8,"2,491"
B0239326182,Producto Car&Motorbike 1180,Car&Motorbike,"₹4,029","₹6,296",36%,3.7,"7,405"
B0489126688,Producto Electronics 1181,Electronics,"₹4,930","₹8,500",42%,3.8,"1,321"
B0992889475,Producto Home&Kitchen 1182,Home&Kitchen,₹230,₹256,10%,3.9,"5,861"
B0227057371,Producto Toys&Games 1183,Toys&Games,₹310,₹597,48%,4.1,"16,850"
B0884428441,Producto Electronics 1184,Electronics,"₹1,700","₹1,977",14%,4.4,"2,585"
B0585084739,Producto Toys&Games 1185,Toys&Games,₹490,₹732,33%,4.4,"1,628"
B0599271695,Producto Home&Kitchen 1186,Home&Kitchen,₹921,"₹1,535",40%,4.2,"2,411"
B0382150884,Producto Electronics 1187,Electronics,"₹1,666","₹2,083",20%,4.0,"10,853"
B0479671189,Producto Electronics 1188,Electronics,"₹4,555","₹6,699",32%,3.7,"1,060"
B0374683683,Producto Home&Kitchen 1189,Home&Kitchen,"₹1,889","₹2,819",33%,4.5,"1,708"
B0214239589,Producto Electronics 1190,Electronics,"₹3,039","₹7,236",58%,4.0,485
B0523861433,Producto Computers&Accessories 1191,Computers&Accessories,₹296,₹926,68%,4.1,"3,944"
B0431817910,Producto Electronics 1192,Electronics,"₹3,570","₹4,250",16%,4.1,"3,950"
B0826776738,Producto Computers&Accessories 1193,Computers&Accessories,"₹1,442","₹4,242",66%,4.1,"17,023"
B0779452696,Producto Electronics 1194,Electronics,"₹4,269","₹5,929",28%,4.3,"3,133"
B0984276295,Producto OfficeProducts 1195,OfficeProducts,₹768,"₹1,130",32%,4.1,"6,456"
B0633263952,Producto Health&PersonalCare 1196,Health&PersonalCare,₹877,"₹1,290",32%,4.3,"2,353"
B0729227068,Producto Car&Motorbike 1197,Car&Motorbike,₹274,₹856,68%,4.2,"1,681"
B0130269457,Producto Home&Kitchen 1198,Home&Kitchen,₹113,₹209,46%,4.0,"12,030"
B0250744817,Producto Electronics 1199,Electronics,"₹1,523","₹2,626",42%,|,"5,110"
B0180446009,Producto Home&Kitchen 1200,Home&Kitchen,₹547,"₹1,032",47%,4.0,"7,787"
B0708175435,Producto Electronics 1201,Electronics,"₹9,904","₹15,237",35%,3.6,"3,724"
B0421447480,Producto Electronics 1202,Electronics,"₹1,180","₹1,935",39%,3.7,582
B0980475232,Producto Electronics 1203,Electronics,"₹5,702","₹7,405",23%,4.2,"8,060"
B0837367051,Producto Computers&Accessories 1204,Computers&Accessories,"₹3,088","₹8,347",63%,3.7,"2,249"
B0443141386,Producto Home&Kitchen 1205,Home&Kitchen,"₹1,202","₹4,294",72%,4.0,"8,731"
B0934877324,Producto Home&Kitchen 1206,Home&Kitchen,₹665,"₹1,231",46%,3.7,"1,137"
B0669424034,Producto Computers&Accessories 1207,Computers&Accessories,"₹1,723","₹3,745",54%,3.9,"1,495"
B0294696474,Producto Electronics 1208,Electronics,"₹3,829","₹3,989",4%,3.9,"1,297"
B0607508440,Producto Health&PersonalCare 1209,Health&PersonalCare,₹142,₹249,43%,3.9,"1,671"
B0579388519,Producto Computers&Accessories 1210,Computers&Accessories,"₹1,702","₹5,157",67%,3.7,"1,223"
B0127847920,Producto Computers&Accessories 1211,Computers&Accessories,"₹2,245","₹3,207",30%,3.9,"16,403"
B0610733356,Producto Electronics 1212,Electronics,₹576,"₹1,477",61%,3.8,"4,835"
B0177595593,Producto Home&Kitchen 1213,Home&Kitchen,₹396,₹922,57%,3.9,646
B0566354430,Producto Home&Kitchen 1214,Home&Kitchen,₹762,"₹1,105",31%,4.2,"1,168"
B0613157186,Producto Electronics 1215,Electronics,"₹3,190","₹7,596",58%,4.3,"2,543"
B0445571308,Producto Electronics 1216,Electronics,₹473,"₹1,127",58%,3.7,"2,723"
B0844057749,Producto Home&Kitchen 1217,Home&Kitchen,₹324,₹421,23%,4.4,"7,517"
B0374414541,Producto Home&Kitchen 1218,Home&Kitchen,₹722,"₹1,473",51%,3.9,"5,471"
B0961922345,Producto Electronics 1219,Electronics,₹362,"₹1,391",74%,3.9,"5,555"
B0567662611,Producto Car&Motorbike 1220,Car&Motorbike,₹541,"₹1,082",50%,3.8,772
B0567552047,Producto Electronics 1221,Electronics,"₹1,505","₹2,213",32%,4.0,"6,046"
B0391968785,Producto Computers&Accessories 1222,Computers&Accessories,₹136,₹212,36%,4.5,850
B0241363583,Producto Toys&Games 1223,Toys&Games,₹230,₹418,45%,3.6,"2,994"
B0563672553,Producto Computers&Accessories 1224,Computers&Accessories,"₹1,442","₹1,758",18%,3.4,"2,969"
B0882812101,Producto Home&Kitchen 1225,Home&Kitchen,"₹1,555","₹2,429",36%,4.1,"5,627"
B0955115465,Producto Computers&Accessories 1226,Computers&Accessories,"₹3,040","₹7,238",58%,4.2,"6,391"
B0861872868,Producto Electronics 1227,Electronics,"₹1,053","₹1,699",38%,4.0,"4,904"
B0961298437,Producto Health&PersonalCare 1228,Health&PersonalCare,₹103,₹570,82%,4.3,"7,895"
B0159203594,Producto Computers&Accessories 1229,Computers&Accessories,"₹1,843","₹3,021",39%,3.7,795
B0961565336,Producto OfficeProducts 1230,OfficeProducts,"₹1,186","₹2,893",59%,3.8,959
B0722614635,Producto Electronics 1231,Electronics,₹509,"₹2,120",76%,4.1,"12,223"
B0966437099,Producto Electronics 1232,Electronics,"₹1,063","₹1,611",34%,4.5,"9,932"
B0338949469,Producto Electronics 1233,Electronics,"₹1,068","₹2,484",57%,4.2,"1,755"
B0675903827,Producto Home&Kitchen 1234,Home&Kitchen,₹240,₹600,60%,4.2,"6,600"
B0937089337,Producto Computers&Accessories 1235,Computers&Accessories,"₹1,418","₹3,377",58%,3.7,"5,959"
B0632573476,Producto OfficeProducts 1236,OfficeProducts,₹623,"₹1,325",53%,4.2,"5,357"
B0825855247,Producto Computers&Accessories 1237,Computers&Accessories,"₹1,312","₹2,523",48%,3.7,"8,658"
B0558564188,Producto Car&Motorbike 1238,Car&Motorbike,₹863,"₹1,438",40%,4.5,"3,465"
B0447685832,Producto Electronics 1239,Electronics,"₹3,264","₹8,368",61%,3.8,"3,323"
B0699584932,Producto OfficeProducts 1240,OfficeProducts,₹465,₹567,18%,3.7,"6,059"
B0144057012,Producto Home&Kitchen 1241,Home&Kitchen,₹814,"₹2,201",63%,3.6,992
B0983501782,Producto Home&Kitchen 1242,Home&Kitchen,₹398,"₹1,047",62%,4.1,"10,531"
B0659265423,Producto MusicalInstruments 1243,MusicalInstruments,₹730,₹869,16%,4.0,"9,522"
B0992405521,Producto Home&Kitchen 1244,Home&Kitchen,₹900,"₹2,813",68%,4.5,"10,795"
B0968391314,Producto Computers&Accessories 1245,Computers&Accessories,"₹1,847","₹2,638",30%,4.2,"3,876"
B0170033323,Producto Electronics 1246,Electronics,"₹4,362","₹7,036",38%,|,908
B0489879169,Producto Electronics 1247,Electronics,"₹2,108","₹4,583",54%,4.3,"6,512"
B0847599801,Producto Toys&Games 1248,Toys&Games,₹483,"₹1,124",57%,3.7,"2,042"
B0310834569,Producto Computers&Accessories 1249,Computers&Accessories,₹483,"₹1,027",53%,3.8,"3,313"
B0560591917,Producto Home&Kitchen 1250,Home&Kitchen,₹883,"₹1,839",52%,4.1,"6,820"
B0412044241,Producto Computers&Accessories 1251,Computers&Accessories,"₹2,182","₹5,196",58%,3.7,"1,770"
B0980818706,Producto Electronics 1252,Electronics,"₹1,405","₹3,123",55%,4.3,"1,667"
B0223381541,Producto Electronics 1253,Electronics,"₹1,401","₹2,030",31%,4.6,"2,959"
B0422789668,Producto Home&Kitchen 1254,Home&Kitchen,"₹1,175","₹2,259",48%,3.9,"12,333"
B0197252826,Producto Computers&Accessories 1255,Computers&Accessories,₹318,₹636,50%,3.8,"5,841"
B0739876094,Producto Electronics 1256,Electronics,"₹3,980","₹9,046",56%,4.0,"2,329"
B0507859055,Producto Computers&Accessories 1257,Computers&Accessories,"₹1,227","₹1,728",29%,3.8,"1,749"
B0153805517,Producto Electronics 1258,Electronics,"₹3,824","₹5,883",35%,4.1,"10,250"
B0550129708,Producto Computers&Accessories 1259,Computers&Accessories,"₹1,460","₹2,655",45%,3.6,742
B0578199156,Producto Electronics 1260,Electronics,"₹6,324","₹7,528",16%,4.0,"8,600"
B0994635169,Producto Home&Kitchen 1261,Home&Kitchen,"₹1,990","₹2,926",32%,4.5,"1,908"
B0717085569,Producto Electronics 1262,Electronics,"₹2,779","₹3,914",29%,3.4,"7,208"
B0549570859,Producto Computers&Accessories 1263,Computers&Accessories,"₹4,201","₹6,365",34%,3.7,"6,602"
B0297406560,Producto Electronics 1264,Electronics,₹529,₹928,43%,3.9,"1,411"
B0437122386,Producto Electronics 1265,Electronics,"₹3,227","₹4,816",33%,4.1,
B0646147195,Producto Computers&Accessories 1266,Computers&Accessories,"₹2,472","₹5,259",53%,4.3,821
B0150821658,Producto Computers&Accessories 1267,Computers&Accessories,"₹1,463","₹3,112",53%,4.3,"12,668"
B0519102511,Producto Computers&Accessories 1268,Computers&Accessories,₹620,"₹1,266",51%,3.6,"1,271"
B0363371613,Producto Electronics 1269,Electronics,"₹1,671","₹3,978",58%,3.9,"10,947"
B0336533146,Producto Home&Kitchen 1270,Home&Kitchen,₹455,₹813,44%,3.8,888
B0325049940,Producto OfficeProducts 1271,OfficeProducts,₹232,₹422,45%,4.0,"1,590"
B0237474758,Producto Home&Kitchen 1272,Home&Kitchen,"₹1,022","₹1,548",34%,4.0,"13,055"
B0391587711,Producto Electronics 1273,Electronics,₹77,₹149,48%,3.6,"5,602"
B0728034789,Producto Computers&Accessories 1274,Computers&Accessories,"₹1,549","₹1,780",13%,3.8,"1,060"
B0465614097,Producto Electronics 1275,Electronics,"₹3,538","₹3,846",8%,4.1,"3,596"
B0926862240,Producto Electronics 1276,Electronics,₹881,"₹3,671",76%,3.9,"6,932"
B0412572767,Producto Health&PersonalCare 1277,Health&PersonalCare,₹90,₹266,66%,4.0,"4,348"
B0999378041,Producto Electronics 1278,Electronics,"₹2,725","₹4,954",45%,4.5,"6,902"
B0363739277,Producto Computers&Accessories 1279,Computers&Accessories,"₹1,186","₹2,196",46%,4.6,"14,701"
B0415441573,Producto Computers&Accessories 1280,Computers&Accessories,"₹2,603","₹7,656",66%,3.5,"7,979"
B0825569189,Producto Home&Kitchen 1281,Home&Kitchen,"₹1,460","₹1,921",24%,4.0,"5,418"
B0746627075,Producto Computers&Accessories 1282,Computers&Accessories,₹501,"₹1,391",64%,4.9,"3,091"
B0448214123,Producto Electronics 1283,Electronics,"₹2,967","₹5,934",50%,4.2,"1,137"
B0285031357,Producto Electronics 1284,Electronics,₹231,₹641,64%,4.1,"5,226"
B0805368401,Producto Computers&Accessories 1285,Computers&Accessories,"₹1,552","₹2,282",32%,4.3,"8,666"
B0955671049,Producto Electronics 1286,Electronics,"₹2,114","₹4,227",50%,4.1,345
B0776332898,Producto Computers&Accessories 1287,Computers&Accessories,₹944,"₹2,302",59%,4.2,"3,533"
B0950794855,Producto Electronics 1288,Electronics,₹572,"₹1,682",66%,4.0,"8,030"
B0514292981,Producto Electronics 1289,Electronics,"₹2,126","₹3,604",41%,4.1,"12,275"
B0558942680,Producto Computers&Accessories 1290,Computers&Accessories,₹528,₹754,30%,4.1,"3,645"
B0863659089,Producto Electronics 1291,Electronics,"₹5,877","₹10,311",43%,4.2,"2,808"
B0745010126,Producto Computers&Accessories 1292,Computers&Accessories,₹907,"₹2,267",60%,3.9,"4,933"
B0580112280,Producto Home&Kitchen 1293,Home&Kitchen,"₹1,012","₹1,808",44%,3.9,"6,556"
B0645973215,Producto Home&Kitchen 1294,Home&Kitchen,₹305,₹328,7%,3.4,244
B0263303092,Producto Electronics 1295,Electronics,"₹1,411","₹2,075",32%,3.9,"1,336"
B0126500307,Producto Electronics 1296,Electronics,"₹3,332","₹5,207",36%,4.3,"1,943"
B0650643472,Producto Electronics 1297,Electronics,"₹5,036","₹6,805",26%,4.1,"2,645"
B0225254584,Producto Home&Kitchen 1298,Home&Kitchen,₹323,₹567,43%,3.7,"8,792"
B0751562186,Producto Home&Kitchen 1299,Home&Kitchen,₹721,"₹1,803",60%,3.5,"1,303"
B0162046924,Producto Electronics 1300,Electronics,₹728,"₹2,512",71%,4.0,"2,858"
B0151696600,Producto Toys&Games 1301,Toys&Games,₹103,₹132,22%,4.2,782
B0398465171,Producto Electronics 1302,Electronics,"₹1,089","₹2,017",46%,3.9,"3,050"
B0876094591,Producto Computers&Accessories 1303,Computers&Accessories,"₹2,002","₹4,352",54%,3.6,"3,078"
B0180422040,Producto Home&Kitchen 1304,Home&Kitchen,"₹1,012","₹2,811",64%,3.9,"4,262"
B0284397481,Producto OfficeProducts 1305,OfficeProducts,₹453,₹824,45%,4.1,"23,841"
B0360220656,Producto Home&Kitchen 1306,Home&Kitchen,₹494,"₹1,411",65%,4.4,"12,637"
B0736840692,Producto Home&Kitchen 1307,Home&Kitchen,₹483,₹928,48%,3.9,"4,202"
B0595938880,Producto Electronics 1308,Electronics,₹132,₹264,50%,4.3,"8,362"
B0645662387,Producto Home&Kitchen 1309,Home&Kitchen,₹973,"₹1,677",42%,4.3,"2,769"
B0401676111,Producto Electronics 1310,Electronics,"₹1,182","₹1,619",27%,3.6,"12,810"
B0662907631,Producto OfficeProducts 1311,OfficeProducts,₹694,"₹1,652",58%,4.4,"12,306"
B0393609051,Producto Computers&Accessories 1312,Computers&Accessories,₹539,₹709,24%,4.0,"6,219"
B0486217108,Producto Home&Kitchen 1313,Home&Kitchen,₹896,"₹2,715",67%,3.7,"13,182"
B0883618589,Producto Computers&Accessories 1314,Computers&Accessories,₹211,₹352,40%,4.5,"19,276"
B0617976698,Producto Home&Kitchen 1315,Home&Kitchen,"₹2,475","₹5,755",57%,4.0,"1,706"
B0466780290,Producto Computers&Accessories 1316,Computers&Accessories,₹365,₹570,36%,3.4,"7,445"
B0643327557,Producto Home&Kitchen 1317,Home&Kitchen,"₹1,324","₹2,817",53%,3.8,"6,315"
B0232078620,Producto Electronics 1318,Electronics,"₹1,417","₹1,968",28%,3.7,"4,000"
B0130077625,Producto Electronics 1319,Electronics,"₹2,541","₹5,186",51%,3.8,"14,002"
B0200173898,Producto Electronics 1320,Electronics,"₹6,318","₹10,358",39%,3.9,"1,491"
B0112152364,Producto Electronics 1321,Electronics,"₹1,864","₹2,701",31%,3.9,"3,528"
B0983242564,Producto OfficeProducts 1322,OfficeProducts,"₹1,733","₹2,889",40%,3.9,"3,453"
B0534119153,Producto Electronics 1323,Electronics,"₹3,790","₹10,528",64%,4.0,"7,652"
B0610684575,Producto Health&PersonalCare 1324,Health&PersonalCare,₹76,₹119,36%,4.2,"6,613"
B0680181870,Producto Electronics 1325,Electronics,"₹2,463","₹3,329",26%,3.8,"7,962"
B0491635665,Producto Electronics 1326,Electronics,"₹1,084","₹2,779",61%,4.4,"6,659"
B0979965934,Producto Home&Kitchen 1327,Home&Kitchen,₹341,"₹1,313",74%,3.7,"17,314"
B0959455795,Producto Home&Kitchen 1328,Home&Kitchen,₹522,₹933,44%,4.2,"7,625"
B0773319615,Producto Computers&Accessories 1329,Computers&Accessories,₹437,₹951,54%,4.5,"2,050"
B0954451059,Producto Computers&Accessories 1330,Computers&Accessories,₹576,"₹1,985",71%,4.0,"3,236"
B0541982566,Producto Home&Kitchen 1331,Home&Kitchen,"₹1,424","₹1,899",25%,4.0,"6,286"
B0141239792,Producto Electronics 1332,Electronics,₹46,₹145,68%,3.8,"7,402"
B0969937404,Producto Health&PersonalCare 1333,Health&PersonalCare,₹794,₹957,17%,3.8,"4,005"
B0884642983,Producto Health&PersonalCare 1334,Health&PersonalCare,₹247,₹575,57%,4.5,"24,572"
B0203093467,Producto Home&Kitchen 1335,Home&Kitchen,"₹2,207","₹3,448",36%,4.2,"10,124"
B0629230220,Producto Electronics 1336,Electronics,"₹1,208","₹2,324",48%,4.1,"3,336"
B0237259993,Producto Home&Kitchen 1337,Home&Kitchen,₹410,₹774,47%,3.5,"3,079"
B0356695631,Producto Electronics 1338,Electronics,"₹1,194","₹1,681",29%,3.8,"2,189"
B0262731736,Producto Electronics 1339,Electronics,"₹3,362","₹4,873",31%,4.5,"2,037"
B0176084937,Producto Electronics 1340,Electronics,₹335,₹486,31%,4.1,"16,251"
B0770098460,Producto Computers&Accessories 1341,Computers&Accessories,₹481,"₹1,119",57%,4.2,"8,141"
B0650257133,Producto OfficeProducts 1342,OfficeProducts,₹356,₹775,54%,4.1,"1,395"
B0571724990,Producto Home&Kitchen 1343,Home&Kitchen,₹148,₹291,49%,3.9,"14,264"
B0353773797,Producto Home&Kitchen 1344,Home&Kitchen,"₹1,007","₹1,343",25%,4.1,"1,816"
B0370649043,Producto Computers&Accessories 1345,Computers&Accessories,"₹2,383","₹5,071",53%,3.6,"4,924"
B0391290613,Producto Electronics 1346,Electronics,"₹4,152","₹7,414",44%,3.6,"3,930"
B0532059545,Producto Computers&Accessories 1347,Computers&Accessories,₹823,"₹1,915",57%,3.8,790
B0636087782,Producto Health&PersonalCare 1348,Health&PersonalCare,₹757,₹996,24%,4.0,272
B0972101989,Producto Electronics 1349,Electronics,"₹1,845","₹4,732",61%,3.6,"8,246"
B0300129338,Producto OfficeProducts 1350,OfficeProducts,₹457,₹775,41%,4.0,"11,459"
B0766187952,Producto Computers&Accessories 1351,Computers&Accessories,"₹1,957","₹3,317",41%,3.7,"4,851"
B0708796340,Producto Computers&Accessories 1352,Computers&Accessories,₹884,"₹1,550",43%,3.8,"23,885"
B0635696286,Producto Home&Kitchen 1353,Home&Kitchen,₹170,"₹1,001",83%,4.5,"4,228"
B0753568231,Producto Computers&Accessories 1354,Computers&Accessories,"₹2,319","₹2,899",20%,4.0,383
B0249624843,Producto OfficeProducts 1355,OfficeProducts,₹440,₹667,34%,3.7,"5,088"
B0166974905,Producto HomeImprovement 1356,HomeImprovement,"₹1,113","₹2,182",49%,4.1,"1,777"
B0581524472,Producto Computers&Accessories 1357,Computers&Accessories,"₹2,257","₹3,640",38%,3.6,"3,251"
B0777503907,Producto Electronics 1358,Electronics,"₹2,031","₹5,802",65%,4.2,"13,764"
B0662944265,Producto Computers&Accessories 1359,Computers&Accessories,"₹2,498","₹3,123",20%,4.3,"2,297"
B0737593477,Producto HomeImprovement 1360,HomeImprovement,₹876,"₹1,152",24%,4.1,"3,549"
B0205485446,Producto Electronics 1361,Electronics,"₹4,793","₹5,706",16%,4.5,"10,141"
B0927417332,Producto Computers&Accessories 1362,Computers&Accessories,"₹2,016","₹4,290",53%,3.5,"3,184"
B0818726174,Producto Home&Kitchen 1363,Home&Kitchen,"₹1,326","₹1,658",20%,4.0,"4,955"
B0495046746,Producto Home&Kitchen 1364,Home&Kitchen,₹128,₹611,79%,3.7,"8,641"
B0756216322,Producto Electronics 1365,Electronics,"₹1,153","₹3,391",66%,4.0,"4,721"
B0453890734,Producto Home&Kitchen 1366,Home&Kitchen,₹245,₹302,19%,3.9,"2,750"
B0166571645,Producto HomeImprovement 1367,HomeImprovement,"₹1,469","₹2,369",38%,4.6,"5,507"
B0539650772,Producto Electronics 1368,Electronics,"₹2,803","₹5,721",51%,4.0,"2,551"
B0658284288,Producto Electronics 1369,Electronics,"₹1,369","₹1,611",15%,3.9,"4,193"
B0932382892,Producto Health&PersonalCare 1370,Health&PersonalCare,₹146,₹291,50%,4.3,"2,987"
B0532953269,Producto Electronics 1371,Electronics,"₹4,230","₹8,135",48%,4.0,"2,896"
B0944332977,Producto OfficeProducts 1372,OfficeProducts,₹258,₹369,30%,4.5,"1,766"
B0703544782,Producto Computers&Accessories 1373,Computers&Accessories,₹280,₹474,41%,4.2,"12,936"
B0593786200,Producto Electronics 1374,Electronics,"₹1,012","₹1,150",12%,4.2,722
B0478781890,Producto OfficeProducts 1375,OfficeProducts,₹242,₹527,54%,3.5,"14,711"
B0256120477,Producto Computers&Accessories 1376,Computers&Accessories,"₹1,103","₹1,433",23%,4.5,"3,994"
B0267717325,Producto Computers&Accessories 1377,Computers&Accessories,₹827,"₹1,532",46%,3.8,"2,820"
B0894522739,Producto Computers&Accessories 1378,Computers&Accessories,"₹1,942","₹3,468",44%,4.0,"1,643"
B0535146947,Producto Computers&Accessories 1379,Computers&Accessories,₹519,"₹1,298",60%,3.9,"2,044"
B0293112099,Producto Electronics 1380,Electronics,"₹2,002","₹4,550",56%,3.8,"2,459"
B0498956610,Producto Computers&Accessories 1381,Computers&Accessories,₹162,₹737,78%,3.8,"39,263"
B0202331012,Producto Car&Motorbike 1382,Car&Motorbike,"₹1,287","₹2,859",55%,4.1,"2,830"
B0429329944,Producto Electronics 1383,Electronics,₹544,"₹1,296",58%,3.5,"5,978"
B0661184222,Producto Home&Kitchen 1384,Home&Kitchen,₹486,"₹1,278",62%,4.0,"4,316"
B0147792071,Producto Electronics 1385,Electronics,"₹1,265","₹3,011",58%,4.3,"24,478"
B0567580633,Producto Home&Kitchen 1386,Home&Kitchen,"₹1,208","₹1,610",25%,4.1,"4,577"
B0508437057,Producto Electronics 1387,Electronics,"₹3,907","₹5,919",34%,4.1,"1,151"
B0745985947,Producto Car&Motorbike 1388,Car&Motorbike,₹282,₹881,68%,3.8,"3,235"
B0688065007,Producto Computers&Accessories 1389,Computers&Accessories,"₹1,507","₹3,767",60%,3.6,"22,410"
B0345167096,Producto Electronics 1390,Electronics,"₹4,948","₹7,277",32%,4.3,"8,937"
B0283839803,Producto Electronics 1391,Electronics,"₹2,126","₹2,834",25%,3.8,"3,118"
B0901845897,Producto Electronics 1392,Electronics,"₹7,884","₹10,512",25%,3.9,"1,310"
B0898120497,Producto Computers&Accessories 1393,Computers&Accessories,"₹1,125","₹2,679",58%,4.0,"2,238"
B0480438182,Producto Electronics 1394,Electronics,"₹1,373","₹2,543",46%,4.2,"1,625"
